bsdb,ref_idsys,id,L,spType,catalogue,filename,line
J134800.75+334432.5:c2,WDS,13481+3345B,,M,WDS,wds.dat,378311
J134802.48+081140.2:c1,WDS,13480+0812A,,M,WDS,wds.dat,378281
J134802.48+081140.2:c2,WDS,13480+0812B,,M,WDS,wds.dat,378282
J134802.62+524438.0:c1,WDS,13480+5245A,,K,WDS,wds.dat,378272
J134802.62+524438.0:c2,WDS,13480+5245B,,M,WDS,wds.dat,378273
J134802.87+485351.0:c1,WDS,13480+4854A,,K,WDS,wds.dat,378276
J134802.87+485351.0:c2,WDS,13480+4854B,,M,WDS,wds.dat,378277
J134807.22-134431.9:c1,WDS,13481-1345A,,M,WDS,wds.dat,378316
J134807.22-134431.9:c2,WDS,13481-1345B,,T,WDS,wds.dat,378317
J134809.20+224806.0:c1,CCDM,13482+2248A,,G,CCDM,ccdm.dat,938825
J134809.20+224806.0:c1,WDS,13482+2248A,,G,WDS,wds.dat,938826
J134809.20+224806.0:c2,WDS,13482+2248B,,G,WDS,wds.dat,938828
J134813.26+233648.8:c1,WDS,13484+2337A,,M,WDS,wds.dat,378392
J134813.26+233648.8:c2,WDS,13484+2337B,,D,WDS,wds.dat,378393
J134814.49-773912.3:c1,CCDM,13482-7739A,,F,CCDM,ccdm.dat,378358
J134814.49-773912.3:c1,WDS,13482-7739A,,F,WDS,wds.dat,938834
J134816.67-033716.6:c1,CCDM,13483-0337A,,G,CCDM,ccdm.dat,379052
J134818.74-644128.2:c1,CCDM,13483-6441A,,K,CCDM,ccdm.dat,378383
J134818.74-644128.2:c1,WDS,13483-6441A,,K,WDS,wds.dat,938853
J134820.51-365231.0:c1,WDS,13483-3653A,,A,WDS,wds.dat,378371
J134827.42-672718.6:c1,CCDM,13485-6727A,,G,CCDM,ccdm.dat,378458
J134827.42-672718.6:c1,WDS,13485-6727A,,F,WDS,wds.dat,938912
J134827.88-235116.4:c1,CCDM,13485-2351A,,K,CCDM,ccdm.dat,378440
J134827.88-235116.4:c1,WDS,13485-2351A,,K,WDS,wds.dat,938894
J134830.13-430904.5:c1,CCDM,13485-4309A,,K,CCDM,ccdm.dat,378447
J134830.13-430904.5:c1,WDS,13485-4309A,,K,WDS,wds.dat,938899
J134830.13-430904.5:c2,CCDM,13485-4309B,,K,CCDM,ccdm.dat,378448
J134830.29-005131.5:c1,CCDM,13485-0052A,,G,CCDM,ccdm.dat,378416
J134830.29-005131.5:c1,WDS,13485-0052A,,G,WDS,wds.dat,938868
J134830.38-012339.7:c1,CCDM,13485-0124A,,F,CCDM,ccdm.dat,378423
J134830.38-012339.7:c1,WDS,13485-0124A,,F,WDS,wds.dat,938875
J134831.63-052557.1:c1,CCDM,13485-0526A,,A,CCDM,ccdm.dat,378430
J134831.63-052557.1:c1,WDS,13485-0526A,,A,WDS,wds.dat,938884
J134836.12+482123.0:c1,CCDM,13486+4821A,,F,CCDM,ccdm.dat,378464
J134836.12+482123.0:c1,WDS,13486+4821A,,A,WDS,wds.dat,938916
J134836.57+321513.1:c1,WDS,13486+3215A,,M,WDS,wds.dat,378469
J134836.57+321513.1:c2,WDS,13486+3215B,,M,WDS,wds.dat,378470
J134839.47+290120.5:c1,WDS,13487+2901A,,M,WDS,wds.dat,378477
J134839.47+290120.5:c2,WDS,13487+2901B,,M,WDS,wds.dat,378478
J134839.73-465825.3:c1,CCDM,13487-4658A,,K,CCDM,ccdm.dat,378494
J134839.73-465825.3:c1,WDS,13487-4658A,,K,WDS,wds.dat,938934
J134844.11-044222.9:c1,WDS,13487-0442A,,K,WDS,wds.dat,378482
J134844.11-044222.9:c2,WDS,13487-0442B,,M,WDS,wds.dat,378483
J134845.13+275252.4:c1,CCDM,13488+2753A,,K,CCDM,ccdm.dat,378504
J134845.13+275252.4:c1,WDS,13488+2753A,,K,WDS,wds.dat,938940
J134848.38-524948.3:c1,CCDM,13488-5250A,,F,CCDM,ccdm.dat,378529
J134848.38-524948.3:c1,WDS,13488-5250A,,F,WDS,wds.dat,938955
J134854.97-354216.9:c1,CCDM,13489-3542A,,F,CCDM,ccdm.dat,378545
J134854.97-354216.9:c1,WDS,13489-3542A,,G,WDS,wds.dat,938967
J134857.12-503917.7:c1,CCDM,13490-5039A,,G,CCDM,ccdm.dat,378552
J134857.12-503917.7:c1,WDS,13489-5039A,,G,WDS,wds.dat,938974
J134858.20-013534.9:c1,CCDM,13490-0136A,,K,CCDM,ccdm.dat,378573
J134858.20-013534.9:c1,WDS,13490-0136A,,K,WDS,wds.dat,938993
J134858.93-641656.2:c1,WDS,13490-6417A,,A,WDS,wds.dat,378622
J134859.84-641204.0:c1,CCDM,13490-6412A,,B,CCDM,ccdm.dat,379062
J134900.04-671842.0:c1,CCDM,13490-6719A,,A,CCDM,ccdm.dat,378557
J134900.04-671842.0:c1,WDS,13489-6719A,,B,WDS,wds.dat,938981
J134900.75-621601.2:c1,WDS,13490-6216A,,F,WDS,wds.dat,378610
J134902.09-282203.1:c1,CCDM,13491-2822A,,M,CCDM,ccdm.dat,378580
J134902.09-282203.1:c1,WDS,13490-2822A,,M,WDS,wds.dat,938998
J134902.09-282203.1:c2,CCDM,13491-2822B,,F,CCDM,ccdm.dat,378581
J134902.24+074717.4:c1,WDS,13490+0747A,,K,WDS,wds.dat,378568
J134904.27+265848.5:c1,WDS,13491+2659A,,K,J/A+A/546/A69,table2.dat,939053
J134904.27+265848.5:c1,WDS,13491+2659A,,K,WDS,wds.dat,939053
J134904.27+265848.5:c2,WDS,13491+2659B,,K,WDS,wds.dat,939056
J134909.21-541341.7:c1,WDS,13492-5414A,,F,WDS,wds.dat,378678
J134911.48+063019.2:c1,CCDM,13492+0630A,,F,CCDM,ccdm.dat,378658
J134911.48+063019.2:c1,WDS,13492+0630A,,F,WDS,wds.dat,939071
J134911.59+201125.0:c1,GCVS,XY Boo A,1.78,F,II/150A,catalog.dat,379115
J134911.59+201125.0:c1,GCVS,XY Boo A,1.78,F,II/150A,catalog.dat,939360
J134911.59+201125.0:c1,GCVS,XY Boo A,,F,CEV,catalog.dat,379115
J134911.59+201125.0:c1,GCVS,XY Boo A,,F,CEV,catalog.dat,939360
J134911.59+201125.0:c1,GCVS,XY Boo A,,F,V/119 ,catalog.dat,379115
J134911.59+201125.0:c1,GCVS,XY Boo A,,F,V/119 ,catalog.dat,939360
J134911.59+201125.0:c1,GCVS,XY Boo A,,F,B/gcvs,gcvs_cat.dat,379115
J134911.59+201125.0:c1,GCVS,XY Boo A,,F,B/gcvs,gcvs_cat.dat,939360
J134911.59+201125.0:c2,GCVS,XY Boo B,0.82,F,II/150A,catalog.dat,379116
J134911.59+201125.0:c2,GCVS,XY Boo B,0.82,F,II/150A,catalog.dat,939361
J134912.76-030016.4:c1,WDS,13492-0300A,,F,WDS,wds.dat,939074
J134912.76-030016.4:c1,CCDM,13492-0300A,,F,CCDM,ccdm.dat,378667
J134914.43-620610.9:c1,CCDM,13492-6206A,,G,CCDM,ccdm.dat,378690
J134914.43-620610.9:c1,WDS,13492-6206A,,K,WDS,wds.dat,939091
J134914.43-620610.9:c2,CCDM,13492-6206B,,B,CCDM,ccdm.dat,378691
J134916.47-403059.4:c1,CCDM,13493-4031A,,F,CCDM,ccdm.dat,378721
J134916.47-403059.4:c1,WDS,13493-4031A,,F,WDS,wds.dat,939117
J134916.47-403059.4:c2,CCDM,13493-4031B,,K,CCDM,ccdm.dat,378722
J134917.97+313951.1:c1,WDS,13493+3140A,,F,WDS,wds.dat,939104
J134920.03+174135.7:c1,CCDM,13493+1742A,,K,CCDM,ccdm.dat,379066
J134920.08+174136.5:c1,WDS,13493+1742A,,K,WDS,wds.dat,378707
J134921.12+374804.5:c1,WDS,13494+3748A,,K,WDS,wds.dat,378740
J134921.12+374804.5:c2,WDS,13494+3748B,,M,WDS,wds.dat,378741
J134925.08+781233.2:c1,WDS,13494+7813A,,G,WDS,wds.dat,939126
J134925.62-595522.1:c1,CCDM,13494-5955A,,K,CCDM,ccdm.dat,378775
J134925.62-595522.1:c1,WDS,13494-5955A,,K,WDS,wds.dat,939163
J134925.95-441240.6:c1,CCDM,13494-4413A,,A,CCDM,ccdm.dat,378770
J134925.95-441240.6:c1,WDS,13494-4413A,,B,WDS,wds.dat,939158
J134926.08+020817.1:c1,WDS,13495+0208A,,K,WDS,wds.dat,378794
J134930.27-202926.6:c1,CCDM,13495-2029A,,K,CCDM,ccdm.dat,378799
J134930.27-202926.6:c1,WDS,13495-2029A,,K,WDS,wds.dat,939178
J134930.30-414114.4:c1,WDS,13495-4141A,,B,WDS,wds.dat,378814
J134931.85-662408.1:c1,CCDM,13495-6624A,,B,CCDM,ccdm.dat,378826
J134931.85-662408.1:c1,WDS,13495-6624A,,B,WDS,wds.dat,939190
J134932.70+753401.2:c1,WDS,13495+7534AB,,F,WDS,wds.dat,378785
J134932.70+753401.2:c1A,CCDM,13495+7534A,,F,CCDM,ccdm.dat,378789
J134932.70+753401.2:c1A,WDS,13495+7534A,,F,WDS,wds.dat,939173
J134932.70+753401.2:c2,WDS,13495+7534C,,F,WDS,wds.dat,378791
J134932.70+753401.2:p1A-1B,WDS,13495+7534AB,,F,WDS,wds.dat,939171
J134933.15-681828.8:c1,WDS,13496-6818A,,M,WDS,wds.dat,378920
J134933.15-681828.8:c1A,WDS,13496-6818A,,M,WDS,wds.dat,378923
J134933.15-681828.8:c1B,WDS,13496-6818B,,M,WDS,wds.dat,378924
J134933.15-681828.8:c2,WDS,13496-6818C,,M,WDS,wds.dat,378925
J134934.33-472211.0:c1,CCDM,13496-4722A,,F,CCDM,ccdm.dat,378897
J134934.33-472211.0:c1,WDS,13496-4722A,,F,WDS,wds.dat,939234
J134934.33-472211.0:c2,WDS,13496-4722B,,F,WDS,wds.dat,939237
J134936.05+130037.0:c1,WDS,13496+1301A,,F,WDS,wds.dat,378853
J134936.05+130037.0:c2,WDS,13496+1301B,,F,WDS,wds.dat,378854
J134936.99-422825.6:c1,CCDM,13496-4228A,,B,CCDM,ccdm.dat,378883
J134936.99-422825.6:c1,WDS,13496-4228A,,B,WDS,wds.dat,939223
J134938.75+005416.3:c1,CCDM,13496+0054A,,K,CCDM,ccdm.dat,378869
J134938.75+005416.3:c1,WDS,13496+0054A,,K,WDS,wds.dat,939213
J134938.94+345918.1:c1,CCDM,13497+3459A,,F,CCDM,ccdm.dat,378839
J134938.94+345918.1:c1,WDS,13496+3459A,,F,WDS,wds.dat,939201
J134938.94+345918.1:c2,WDS,13496+3459B,,F,WDS,wds.dat,939204
J134938.94+345918.1:c2,WDS,13496+3459B,,F,WDS,wds.dat,939207
J134938.94+345918.1:c4,WDS,13496+3459D,,F,WDS,wds.dat,378844
J134939.33+313351.6:c1,WDS,13497+3134A,,M,WDS,wds.dat,378933
J134939.33+313351.6:c2,WDS,13497+3134B,,M,WDS,wds.dat,378934
J134940.28-361046.5:c1,CCDM,13497-3611A,,F,CCDM,ccdm.dat,378954
J134940.28-361046.5:c1,WDS,13497-3611A,,F,WDS,wds.dat,939278
J134942.33-292646.0:c1,CCDM,13497-2927A,,G,CCDM,ccdm.dat,378948
J134942.33-292646.0:c1,WDS,13497-2927A,,G,WDS,wds.dat,939272
J134944.84-123306.1:c1,CCDM,13497-1233A,,M,CCDM,ccdm.dat,378942
J134944.84-123306.1:c1,WDS,13497-1233A,,M,WDS,wds.dat,939268
J134947.51-110049.3:c1,WDS,13498-1101A,,K,WDS,wds.dat,939289
J134947.51-110049.3:c1,CCDM,13498-1101A,,K,CCDM,ccdm.dat,378965
J134951.46+745826.7:c1,WDS,13499+7458A,,G,WDS,wds.dat,939306
J134951.77-580341.2:c1,WDS,13499-5804A,,K,WDS,wds.dat,939337
J134951.77-580341.2:c1,CCDM,13499-5804A,,K,CCDM,ccdm.dat,379017
J134952.00-131337.0:c1,GCVS,QS Vir A,,D,B/gcvs,gcvs_cat.dat,379124
J134952.00-131337.0:c2,GCVS,QS Vir B,,M,B/gcvs,gcvs_cat.dat,379125
J134954.38-281112.0:c1,CCDM,13499-2811A,,A,CCDM,ccdm.dat,379001
J134954.38-281112.0:c1,WDS,13499-2811A,,A,WDS,wds.dat,939321
J134954.38-281112.0:c2,CCDM,13499-2811B,,G,CCDM,ccdm.dat,379002
J134955.11-510121.6:c1,CCDM,13499-5101A,,A,CCDM,ccdm.dat,379012
J134955.11-510121.6:c1,WDS,13499-5101A,,A,WDS,wds.dat,939330
J134959.24-430300.0:c1,WDS,13500-4303A,,G,WDS,wds.dat,939385
J135000.99+545210.0:c1,WDS,13500+5452A,,M,WDS,wds.dat,939374
J135000.99+545210.0:c1,CCDM,13500+5452A,,M,CCDM,ccdm.dat,379296
J135003.58-362155.2:c1,WDS,13501-3622A,,F,WDS,wds.dat,939397
J135003.58-362155.2:c1,CCDM,13501-3622A,,F,CCDM,ccdm.dat,379327
J135005.12-421038.8:c1,WDS,13501-4211A,,K,WDS,wds.dat,379331
J135007.60-445102.9:c1,WDS,13501-4451A,,G,WDS,wds.dat,379335
J135007.60-445102.9:c1A,WDS,13501-4451A,,G,WDS,wds.dat,939401
J135007.60-445102.9:c1A,CCDM,13501-4451A,,G,CCDM,ccdm.dat,379339
J135009.22-273108.6:c1,WDS,13502-2731A,,F,WDS,wds.dat,379355
J135009.22-273108.6:c1A,CCDM,13502-2731A,,G,CCDM,ccdm.dat,379358
J135009.22-273108.6:c1A,WDS,13502-2731A,,F,WDS,wds.dat,939415
J135012.03+215130.5:c1,WDS,13502+2152A,,M,WDS,wds.dat,379351
J135012.03+215130.5:c2,WDS,13502+2152B,,M,WDS,wds.dat,379352
J135016.20-274148.0:c1,WDS,13503-2742A,,M,WDS,wds.dat,379367
J135019.77-345129.9:c1,WDS,13503-3452A,,G,WDS,wds.dat,379371
J135022.87+173400.8:c1,WDS,13504+1734A,,M,WDS,wds.dat,379398
J135022.87+173400.8:c2,WDS,13504+1734B,,M,WDS,wds.dat,379399
J135023.50+211635.1:c1,CCDM,13504+2116A,,G,CCDM,ccdm.dat,379393
J135023.50+211635.1:c1,WDS,13504+2117A,,G,WDS,wds.dat,939429
J135023.50+211635.1:c2,CCDM,13504+2116B,,G,CCDM,ccdm.dat,379394
J135033.21-364818.1:c1,WDS,13506-3648A,,K,WDS,wds.dat,379448
J135033.70-521732.1:c1,CCDM,13506-5218A,,A,CCDM,ccdm.dat,379461
J135033.70-521732.1:c1,WDS,13506-5218A,,A,WDS,wds.dat,939482
J135035.10-582957.0:c1,GCVS,SZ Cen A,,A,CEV,catalog.dat,941685
J135035.10-582957.0:c1,GCVS,SZ Cen A,0.573,A,Svechnikov99,catalog.dat,382476
J135035.10-582957.0:c1,GCVS,SZ Cen A,0.573,A,Svechnikov99,catalog.dat,941685
J135035.10-582957.0:c1,GCVS,SZ Cen A,111.62,A,II/150A,catalog.dat,382476
J135035.10-582957.0:c1,GCVS,SZ Cen A,111.62,A,II/150A,catalog.dat,941685
J135035.10-582957.0:c1,GCVS,SZ Cen A,,A,CEV,catalog.dat,382476
J135035.10-582957.0:c1,GCVS,SZ Cen A,,A,B/gcvs,gcvs_cat.dat,382476
J135035.10-582957.0:c1,GCVS,SZ Cen A,,A,B/gcvs,gcvs_cat.dat,941685
J135035.10-582957.0:c1,GCVS,SZ Cen A,0.585,,Svechnikov84,table2.dat,382476
J135035.10-582957.0:c1,GCVS,SZ Cen A,0.585,,Svechnikov84,table2.dat,941685
J135035.10-582957.0:c2,GCVS,SZ Cen B,59.93,A,II/150A,catalog.dat,382477
J135035.10-582957.0:c2,GCVS,SZ Cen B,59.93,A,II/150A,catalog.dat,941686
J135035.10-582957.0:c2,GCVS,SZ Cen B,,A,Svechnikov99,catalog.dat,382477
J135035.10-582957.0:c2,GCVS,SZ Cen B,,A,Svechnikov99,catalog.dat,941686
J135035.63-410030.8:c1,CCDM,13506-4101A,,A,CCDM,ccdm.dat,379455
J135035.63-410030.8:c1,WDS,13506-4100A,,A,WDS,wds.dat,939474
J135040.87-010040.2:c1,WDS,13507-0101A,,M,WDS,wds.dat,379473
J135040.87-010040.2:c2,WDS,13507-0101B,,M,WDS,wds.dat,379474
J135043.63-295227.7:c1,CCDM,13507-2952A,,G,CCDM,ccdm.dat,379484
J135043.63-295227.7:c1,WDS,13507-2952A,,G,WDS,wds.dat,939489
J135043.93+193334.3:c1,WDS,13507+1934A,,D,WDS,wds.dat,379465
J135043.93+193334.3:c2,WDS,13507+1934B,,M,WDS,wds.dat,379466
J135051.36+355447.5:c1,CCDM,13509+3555A,,K,CCDM,ccdm.dat,379522
J135051.36+355447.5:c1,WDS,13509+3555A,,K,WDS,wds.dat,939525
J135052.88+453122.5:c1,WDS,13509+4531A,,G,WDS,wds.dat,939506
J135052.88+453122.5:c1,CCDM,13509+4531A,,G,CCDM,ccdm.dat,379505
J135055.72-645220.4:c1,WDS,13509-6452A,,F,WDS,wds.dat,379548
J135059.01+681855.6:c1,CCDM,13511+6819A,,K,CCDM,ccdm.dat,379555
J135059.01+681855.6:c1,WDS,13510+6819A,,K,WDS,wds.dat,939550
J135059.01+681855.6:c2,CCDM,13511+6819B,,G,CCDM,ccdm.dat,379556
J135059.01+681855.6:c2,WDS,13510+6819B,,G,WDS,wds.dat,939553
J135059.01+681855.6:c2,WDS,13510+6819B,,G,WDS,wds.dat,939556
J135059.01+681855.6:c4,CCDM,13511+6819B,,G,CCDM,ccdm.dat,379560
J135100.43+595526.8:c1,WDS,13510+5955A,,M,WDS,wds.dat,379565
J135100.43+595526.8:c2,WDS,13510+5955B,,M,WDS,wds.dat,379566
J135102.86+234544.9:c1,CCDM,13510+2346A,,K,CCDM,ccdm.dat,379571
J135102.86+234544.9:c1,WDS,13510+2346A,,K,WDS,wds.dat,939562
J135104.95-272433.5:c1,CCDM,13511-2725A,,G,CCDM,ccdm.dat,379577
J135104.95-272433.5:c1,WDS,13511-2725A,,G,WDS,wds.dat,939568
J135106.80+173904.0:c1,GCVS,AV Boo A,,K,B/gcvs,gcvs_cat.dat,382545
J135109.21+343951.8:c1,WDS,13514+3441A,,M,WDS,wds.dat,379654
J135109.21+343951.8:c2,WDS,13514+3441B,,F,WDS,wds.dat,379655
J135109.21+343951.8:c3,WDS,13514+3441B,,F,WDS,wds.dat,939630
J135114.05+294752.4:c1,CCDM,13512+2948A,,G,CCDM,ccdm.dat,379584
J135114.05+294752.4:c1,WDS,13512+2948A,,G,WDS,wds.dat,939575
J135114.43-633045.3:c1,CCDM,13512-6331A,,B,CCDM,ccdm.dat,379601
J135114.43-633045.3:c1,WDS,13512-6331A,,B,WDS,wds.dat,939592
J135114.84-005749.0:c1,CCDM,13512-0058A,,G,CCDM,ccdm.dat,379591
J135114.84-005749.0:c1,WDS,13512-0058A,,G,WDS,wds.dat,939584
J135117.68-331440.8:c1,CCDM,13513-3315A,,K,CCDM,ccdm.dat,379621
J135117.68-331440.8:c1,WDS,13513-3315A,,K,WDS,wds.dat,939605
J135118.50-392816.5:c1,CCDM,13513-3928A,,G,CCDM,ccdm.dat,379626
J135118.50-392816.5:c1,WDS,13513-3928A,,K,WDS,wds.dat,939608
J135118.94-643134.3:c1,CCDM,13513-6432A,,B,CCDM,ccdm.dat,379637
J135118.94-643134.3:c1,WDS,13513-6432A,,B,WDS,wds.dat,939617
J135120.69-242322.8:c1,WDS,13513-2423A,,G,WDS,wds.dat,939598
J135121.27-444945.6:c1,CCDM,13514-4450A,,G,CCDM,ccdm.dat,379632
J135121.27-444945.6:c1,WDS,13513-4450A,,G,WDS,wds.dat,939612
J135122.43+261933.4:c1,WDS,13514+2620A,,K,WDS,wds.dat,379669
J135122.99-273348.3:c1,WDS,13513-2734A,,M,WDS,wds.dat,939602
J135122.99-273348.3:c2,CCDM,13514-2734B,,A,CCDM,ccdm.dat,379613
J135122.99-273348.3:c2,WDS,13513-2734B,,D,WDS,wds.dat,939603
J135125.48-365636.5:c1,WDS,13514-3657A,,M,WDS,wds.dat,379688
J135125.81+644323.2:c1,CCDM,13515+6444A,,M,CCDM,ccdm.dat,379646
J135125.81+644323.2:c1,WDS,13514+6443A,,M,WDS,wds.dat,939620
J135127.46-462708.5:c1,CCDM,13515-4627A,,F,CCDM,ccdm.dat,379706
J135127.46-462708.5:c1,WDS,13515-4627A,,G,WDS,wds.dat,939666
J135130.07+330040.3:c1,WDS,13515+3301A,,M,WDS,wds.dat,379699
J135130.07+330040.3:c2,WDS,13515+3301B,,M,WDS,wds.dat,379700
J135132.39-481735.7:c1,CCDM,13516-4818A,,G,CCDM,ccdm.dat,379713
J135132.39-481735.7:c1,WDS,13515-4818A,,G,WDS,wds.dat,939675
J135132.39-481735.7:c2,CCDM,13516-4818B,,F,CCDM,ccdm.dat,379714
J135132.39-481735.7:c2,WDS,13515-4818B,,F,WDS,wds.dat,939678
J135132.39-481735.7:c2,WDS,13515-4818B,,F,WDS,wds.dat,939681
J135135.89-700930.5:c1,CCDM,13516-7010A,,A,CCDM,ccdm.dat,379753
J135135.89-700930.5:c1,WDS,13516-7010A,,A,WDS,wds.dat,939712
J135140.12-641434.1:c1,CCDM,13517-6415A,,B,CCDM,ccdm.dat,379781
J135140.12-641434.1:c1,WDS,13517-6415A,,B,WDS,wds.dat,939731
J135142.00+141806.0:c1,GCVS,DN Boo A,,G,B/gcvs,gcvs_cat.dat,382549
J135142.54+333332.8:c1,WDS,13517+3334A,,M,WDS,wds.dat,379758
J135142.54+333332.8:c2,WDS,13517+3334B,,M,WDS,wds.dat,379759
J135149.56-325939.4:c1,CCDM,13518-3300A,,B,CCDM,ccdm.dat,379801
J135149.56-325939.4:c1,WDS,13518-3300A,,B,WDS,wds.dat,939741
J135149.56-325939.4:c1A,GCVS,V983 Cen A,,B,B/gcvs,gcvs_cat.dat,379803
J135149.56-325939.4:c2,CCDM,13518-3300B,,B,CCDM,ccdm.dat,379805
J135149.56-325939.4:c2,WDS,13518-3300B,,B,WDS,wds.dat,939743
J135150.60+364911.3:c1,CCDM,13518+3649A,,G,CCDM,ccdm.dat,379787
J135150.60+364911.3:c1,WDS,13518+3649A,,G,WDS,wds.dat,939735
J135151.67-034034.0:c1,WDS,13519-0341A,,M,WDS,wds.dat,379836
J135151.78+100808.9:c1,CCDM,13519+1008A,,K,CCDM,ccdm.dat,379830
J135151.78+100808.9:c1,WDS,13519+1008A,,K,WDS,wds.dat,939755
J135155.69-363725.0:c1,GCVS,V757 Cen A,,F,V/119 ,catalog.dat,382481
J135155.69-363725.0:c1,GCVS,V757 Cen A,,F,V/119 ,catalog.dat,941688
J135155.80+513647.5:c1,CCDM,13519+5137A,,G,CCDM,ccdm.dat,379815
J135155.80+513647.5:c1,WDS,13519+5137A,,G,WDS,wds.dat,939750
J135157.63-582554.5:c1,CCDM,13520-5826A,,A,CCDM,ccdm.dat,379891
J135157.63-582554.5:c1,WDS,13520-5826A,,B,WDS,wds.dat,939814
J135158.01-330728.8:c1,CCDM,13520-3307A,,F,CCDM,ccdm.dat,379870
J135158.01-330728.8:c1,WDS,13520-3307A,,F,WDS,wds.dat,939791
J135159.20-572722.8:c1,CCDM,13520-5727A,,B,CCDM,ccdm.dat,379884
J135159.20-572722.8:c1,WDS,13520-5727A,,B,WDS,wds.dat,939805
J135159.97-195437.1:c1,CCDM,13520-1955A,,F,CCDM,ccdm.dat,379857
J135159.97-195437.1:c1,WDS,13520-1955A,,F,WDS,wds.dat,939772
J135159.97-195437.1:c2,CCDM,13520-1955B,,F,CCDM,ccdm.dat,379858
J135201.00-313707.1:c1,CCDM,13520-3137A,,F,CCDM,ccdm.dat,939782
J135201.00-313707.1:c1,WDS,13520-3137A,,F,WDS,wds.dat,939783
J135201.00-313707.1:p1-2,WDS,13520-3137AB,,F,WDS,wds.dat,939779
J135201.92-752711.2:c1,CCDM,13520-7527A,,B,CCDM,ccdm.dat,379909
J135201.92-752711.2:c1,WDS,13520-7527A,,B,WDS,wds.dat,939834
J135202.86-475156.3:c1,CCDM,13520-4752A,,G,CCDM,ccdm.dat,379877
J135202.86-475156.3:c1,WDS,13520-4752A,,K,WDS,wds.dat,939796
J135204.86-524841.5:c1,CCDM,13521-5249A,,B,CCDM,ccdm.dat,379919
J135204.86-524841.5:c1,WDS,13521-5249A,,B,WDS,wds.dat,939840
J135204.86-524841.5:c2,CCDM,13521-5249B,,A,CCDM,ccdm.dat,379920
J135216.35-495231.1:c1,CCDM,13523-4953A,,A,CCDM,ccdm.dat,379962
J135216.35-495231.1:c1,WDS,13523-4953A,,F,WDS,wds.dat,939871
J135217.50-383717.0:c1,GCVS,V1200 Cen A,,F,B/gcvs,gcvs_cat.dat,382649
J135217.74-304706.0:c1,CCDM,13523-3047A,,A,CCDM,ccdm.dat,379955
J135217.74-304706.0:c1,WDS,13523-3047A,,A,WDS,wds.dat,939866
J135218.08+442709.8:c1,WDS,13523+4427A,,M,WDS,wds.dat,379942
J135218.08+442709.8:c2,WDS,13523+4427B,,M,WDS,wds.dat,379943
J135221.93-624630.3:c1,CCDM,13524-6246A,,B,CCDM,ccdm.dat,379987
J135221.93-624630.3:c1,WDS,13524-6246A,,B,WDS,wds.dat,939890
J135225.12-514920.4:c1,WDS,13524-5149A,,K,WDS,wds.dat,379982
J135226.98+254426.0:c1,WDS,13525+2544A,,F,WDS,wds.dat,939895
J135226.98+254426.0:c1,CCDM,13524+2544A,,F,CCDM,ccdm.dat,379994
J135232.17-455118.9:c1,CCDM,13525-4551A,,A,CCDM,ccdm.dat,380005
J135232.17-455118.9:c1,WDS,13525-4551A,,A,WDS,wds.dat,939904
J135232.38-660848.4:c1,CCDM,13525-6609A,,F,CCDM,ccdm.dat,380018
J135232.38-660848.4:c1,WDS,13525-6609A,,F,WDS,wds.dat,939919
J135235.83-505519.1:c1,CCDM,13526-5055A,,G,CCDM,ccdm.dat,380046
J135235.83-505519.1:c1,WDS,13526-5055A,,K,WDS,wds.dat,939940
J135236.17+142522.5:c1,WDS,13526+1425A,,M,WDS,wds.dat,380023
J135237.17-622255.5:c1,CCDM,13526-6223A,,F,CCDM,ccdm.dat,380053
J135237.17-622255.5:c1,WDS,13526-6223A,,F,WDS,wds.dat,939945
J135237.19-161013.3:c1,CCDM,13526-1610A,,G,CCDM,ccdm.dat,380034
J135237.19-161013.3:c1,WDS,13526-1610A,,G,WDS,wds.dat,939933
J135238.80-184233.0:c1,GCVS,DL Vir A,,A,V/115,table1.dat,941691
J135238.80-184233.0:c1,GCVS,DL Vir A,1.19,A,J/MNRAS/491/5489,tablea1.dat,382490
J135238.80-184233.0:c1,GCVS,DL Vir A,1.19,A,J/MNRAS/491/5489,tablea1.dat,941691
J135238.80-184233.0:c1,GCVS,DL Vir A,,A,V/115,table1.dat,382490
J135238.80-184233.0:c1,GCVS,DL Vir A,,G,CEV,catalog.dat,382490
J135238.80-184233.0:c1,GCVS,DL Vir A,,G,CEV,catalog.dat,941691
J135238.80-184233.0:c1,GCVS,DL Vir A,,G,J/A+A/417/263,table4.dat,382490
J135238.80-184233.0:c1,GCVS,DL Vir A,,G,J/A+A/417/263,table4.dat,941691
J135238.80-184233.0:c1,GCVS,DL Vir A,,G,B/gcvs,gcvs_cat.dat,382490
J135238.80-184233.0:c1,GCVS,DL Vir A,,G,B/gcvs,gcvs_cat.dat,941691
J135238.80-184233.0:c1,GCVS,DL Vir A,0.292,,Svechnikov84,table2.dat,382490
J135238.80-184233.0:c1,GCVS,DL Vir A,0.292,,Svechnikov84,table2.dat,941691
J135238.80-184233.0:c2,GCVS,DL Vir B,,K,J/A+A/417/263,table4.dat,941692
J135238.80-184233.0:c2,GCVS,DL Vir B,0.22,K,J/MNRAS/491/5489,tablea1.dat,382491
J135238.80-184233.0:c2,GCVS,DL Vir B,0.22,K,J/MNRAS/491/5489,tablea1.dat,941692
